name,class
参精止渴丸,中成药
参精补肾胶囊,中成药
参红祛瘀散结胶囊,中成药
参维冻干蜂王浆片,中成药
参胶胶囊,中成药
参芍片,中成药
参芍胶囊,中成药
参芝安神口服液,中成药
参芪丸,中成药
参芪乌鸡养血膏,中成药
参芪云芝颗粒,中成药
参芪五味子片,中成药
参芪健胃颗粒,中成药
参芪力得康片,中成药
参芪博力康片,中成药
参芪山药膏,中成药
参芪扶正液,中成药
参芪消渴颗粒,中成药
参芪片,中成药
参芪益母颗粒,中成药
参芪肝康片,中成药
参芪肝康胶囊,中成药
参芪膏,中成药
参芪花粉片,中成药
参芪降糖颗粒,中成药
参芪颗粒,中成药
参芪首乌补汁,中成药
参苏丸,中成药
参苏宣肺丸,中成药
参苏片,中成药
参苏胶囊,中成药
参苏颗粒,中成药
参苏饮,中成药
参苓健儿膏,中成药
参苓健脾丸,中成药
参苓健脾胃颗粒,中成药
参苓归元膏,中成药
参苓白术散,中成药
参苓白术胶囊,中成药
参苓白术颗粒,中成药
参茯胶囊,中成药
参茸三七补血片,中成药
参茸三肾散,中成药
参茸三肾胶囊,中成药
参茸三鞭丸,中成药
参茸丸,中成药
参茸保胎丸,中成药
参茸养心益肾胶囊,中成药
参茸卫生丸,中成药
参茸固本片,中成药
参茸固本还少丸,中成药
参茸壮骨丸,中成药
参茸大补膏,中成药
参茸安神丸,中成药
参茸安神片,中成药
参茸强肾片,中成药
参茸灵芝胶囊,中成药
参茸片,中成药
参茸珍宝片,中成药
参茸白凤丸,中成药
参茸蛤蚧保肾丸,中成药
参茸蛾补肾助阳胶囊,中成药
参茸补肾片,中成药
参茸追风酒,中成药
参茸鞭丸,中成药
参茸颗粒,中成药
参茸鹿胎丸,中成药
参茸鹿胎膏,中成药
参莲胶囊,中成药
参藿温肾胶囊,中成药
参蛇花痔疮膏,中成药
参蛤平喘胶囊,中成药
参蛤胶囊,中成药
参蟾消解胶囊,中成药
参贝北瓜膏,中成药
参贝北瓜颗粒,中成药
参贝咳喘丸,中成药
参贝止咳颗粒,中成药
参阳胶囊,中成药
参附代血浆,中成药
参附注射液,中成药
参附脱毒胶囊,中成药
参鹿健肺胶囊,中成药
参鹿强身丸,中成药
参鹿扶正胶囊,中成药
参鹿膏,中成药
参鹿补片,中成药
参鹿补膏,中成药
参鹿补虚胶囊,中成药
参麦地黄丸,中成药
参麦注射剂,中成药
参麦颗粒,中成药
参龙虫草益肾胶囊,中成药
双丹胶囊,中成药
双丹颗粒,中成药
双参补肾助阳胶囊,中成药
双参龙胶囊,中成药
双向琼脂扩散试验,中成药
双唑泰泡腾片,中成药
双山颗粒,中成药
双料喉风散,中成药
双梅喉片,中成药
双清合剂,中成药
双灵油,中成药
双红活血片,中成药
双红活血胶囊,中成药
双羊喉痹通颗粒,中成药
双花百合片,中成药
双花草珊瑚含片,中成药
双苓止泻口服液,中成药
双藤筋骨片,中成药
双虎清肝颗粒,中成药
双虎肿痛宁喷雾剂,中成药
双解胶囊,中成药
双辛鼻窦炎颗粒,中成药
双醋瑞因胶囊,中成药
双金胃疡胶囊,中成药
双金胃肠胶囊,中成药
双金连合剂,中成药
双香排石颗粒,中成药
双黄平喘颗粒,中成药
双黄消炎片,中成药
双黄祛风丸,中成药
双黄连合剂,中成药
双黄连含片,中成药
双黄连咀嚼片,中成药
双黄连栓,中成药
双黄连滴眼剂,中成药
双黄连片,中成药
双黄连粉针剂,中成药
双黄连胶囊,中成药
双黄连软胶囊,中成药
发汗解热丸,中成药
口服五维赖氨酸葡萄糖,中成药
口炎清含片,中成药
口炎片,中成药
口炎颗粒,中成药
口禾髎,中成药
口腔溃疡含片,中成药
口腔炎喷雾剂,中成药
古到金,中成药
古汉养生精片,中成药
古汉养生颗粒,中成药
可乐定贴片,中成药
可乐定透皮贴片,中成药
可待因桔梗片,中成药
可达灵片,中成药
右归丸,中成药
右归胶囊,中成药
叶下珠片,中成药
叶下珠胶囊,中成药
叶金排石胶囊,中成药
吉祥安坤丸,中成药
同仁乌鸡白凤丸,中成药
同仁大活络丸,中成药
同仁安神丸,中成药
同仁牛黄清心丸,中成药
同博,中成药
含化上清片,中成药
启脾丸,中成药
启脾口服液,中成药
吴茱萸汤,中成药
周氏回生丸,中成药
和中理脾丸,中成药
和络舒肝片,中成药
和肝利胆颗粒,中成药
和胃平肝丸,中成药
和胃整肠丸,中成药
和胃止痛胶囊,中成药
和胃片,中成药
和胃疗疳颗粒,中成药
和胃降逆胶囊,中成药
和血明目片,中成药
和血片,中成药
和血胶嚢,中成药
咳克平胶囊,中成药
咳喘丸,中成药
咳喘停膏,中成药
咳喘宁合剂,中成药
咳喘宁胶囊,中成药
咳喘宁颗粒,中成药
咳喘清片,中成药
咳喘膏,中成药
咳喘舒片,中成药
咳喘顺丸,中成药
咳嗽糖浆,中成药
咳宁片,中成药
咳宁胶囊,中成药
咳宁颗粒,中成药
咳平胶囊,中成药
咳康含片,中成药
咳欣康片,中成药
咳清胶囊,中成药
咳灵胶囊,中成药
咳立停糖浆,中成药
咳血方,中成药
咳速停糖浆,中成药
咳速停胶囊,中成药
咳露口服液,中成药
咽喉清喉片,中成药
咽康含片,中成药
咽炎含片,中成药
咽炎清片,中成药
咽炎片,中成药
咽炎胶囊,中成药
咽立爽口含滴丸,中成药
咽舒胶囊,中成药
哈日十二味散,中成药
哑门,中成药
哮喘丸,中成药
哮喘姜胆片,中成药
哮喘宁颗粒,中成药
哮喘胶囊,中成药
唇齿清胃丸,中成药
唐草片,中成药
唯爱澳,中成药
善存银片,中成药
喉咽清口服液,中成药
喉康散,中成药
喉炎丸,中成药
喉疾灵片,中成药
喉疾灵胶囊,中成药
喉症丸,中成药
喉痛消炎丸,中成药
喉痛灵片,中成药
喉痛灵颗粒,中成药
喉痛片,中成药
喉舒口含片,中成药
喉舒宁片,中成药
喘可治注射液,中成药
喘咳宁片,中成药
喘嗽宁片,中成药
喘嗽宁胶囊,中成药
喘泰颗粒,中成药
喘络通胶囊,中成药
喘舒片,中成药
喜炎平注射液,中成药
嗣育保胎丸,中成药
嘎日迪五味丸,中成药
噙化上清丸,中成药
噙化上清片,中成药
囊虫丸剧,中成药
四十二味疏肝胶囊,中成药
四君子丸,中成药
四君子汤,中成药
四君子颗粒,中成药
四味光明盐汤散,中成药
四味土木香散,中成药
四味姜黄汤散,中成药
四味益气胶囊,中成药
四味脾胃舒颗粒,中成药
四味雪莲花颗粒,中成药
四妙丸,中成药
四妙勇安汤,中成药
四子填精胶囊,中成药
四季三黄丸,中成药
四季三黄片,中成药
四季三黄胶囊,中成药
四季三黄软胶囊,中成药
四季平安油,中成药
四季感冒片,中成药
四季感冒胶囊,中成药
四季抗病毒合剂,中成药
四季抗病毒胶囊,中成药
四季消炎喉片,中成药
四季草颗粒,中成药
四季青片,中成药
四方胃片,中成药
四方胃胶囊,中成药
四消丸,中成药
四物片,中成药
四物益母丸,中成药
四物膏,中成药
四磨汤口服液,中成药
四神丸,中成药
四神片,中成药
四逆散,中成药
四逆汤,中成药
四香祛湿丸,中成药
四黄泻火片,中成药
四黄清心丸,中成药
回天再造丸,中成药
回心康片,中成药
回春丹,中成药
回春如意胶囊,中成药
回春散,中成药
回生口服液,中成药
回生第一散,中成药
回阳救急汤,中成药
固元片,中成药
固元胶囊,中成药
固元颗粒,中成药
固冲汤,中成药
固本丸,中成药
固本咳喘片,中成药
固本咳喘胶囊,中成药
固本延龄丸,中成药
固本明目颗粒,中成药
固本止咳膏,中成药
固本益肠片,中成药
固本益肠胶囊,中成药
固精补肾丸,中成药
固精麦斯哈片,中成药
固经丸,中成药
固肠止泻丸,中成药
固肠胶囊,中成药
固肾安胎丸,中成药
固肾定喘丸,中成药
固肾生发丸,中成药
固肾补气散,中成药
固表防感冲剂,中成药
圣约翰草提取物片,中成药
地丁三味汤散,中成药
地仲强骨胶囊,中成药
地塞米松片,中成药
地奥心血康胶囊,中成药
地奥心血康软胶囊,中成药
地榆升白片,中成药
地榆槐角丸,中成药
地贞颗粒,中成药
地骨降糖胶囊,中成药
地高辛片,中成药
地黄饮子,中成药
坐珠达西,中成药
坤复康片,中成药
坤复康胶囊,中成药
坤宁口服液,中成药
坤宝丸,中成药
坤月安颗粒,中成药
坤泰胶囊,中成药
坤灵丸,中成药
坤顺丸,中成药
垂体后叶粉散,中成药
垂盆草片,中成药
垂盆草颗粒,中成药
垂阴茶颗粒,中成药
培元通脑胶囊,中成药
培坤丸,中成药
塞隆风湿胶囊,中成药
塞隆风湿软胶囊,中成药
塞雪风湿胶囊,中成药
增乳膏,中成药
增光片,中成药
增光胶囊,中成药
增力再生丸,中成药
增抗宁片,中成药
增生平片,中成药
壮筋续骨丸,中成药
壮肾丸,中成药
壮肾安神片,中成药
壮腰健肾丸,中成药
壮腰健肾片,中成药
壮腰健身丸,中成药
壮腰消痛液,中成药
壮腰补肾丸,中成药
壮血片,中成药
壮骨伸筋胶囊,中成药
壮骨关节丸,中成药
壮骨关节胶囊,中成药
壮骨木瓜丸,中成药
壮骨追风酒,中成药
壮骨麝香止痛膏,中成药
壳脂胶囊,中成药
复心片,中成药
复方一枝黄花喷雾剂,中成药
复方万年青胶嚢,中成药
复方三七胶囊,中成药
复方三嗪芦丁片,中成药
复方三生注射剂,中成药
复方丹参气雾剂,中成药
复方丹参注射液,中成药
复方丹参片,中成药
复方丹参胶囊,中成药
复方丹参颗粒,中成药
复方丹蛭片,中成药
复方乌鸡口服液合剂降糖型,中成药
复方五仁醇胶囊,中成药
复方五味子片,中成药
复方五指柑片,中成药
复方人参间苯二酚搽剂,中成药
复方仙灵脾酒,中成药
复方伤痛胶囊,中成药
复方儿茶胶囊,中成药
复方元胡止痛胶囊,中成药
复方公英片,中成药
复方公英胶囊,中成药
复方决明片,中成药
复方决明胶囊,中成药
复方南星止痛膏,中成药
复方卡力孜然酊,中成药
复方参芪维e胶囊,中成药
复方双花口服液,中成药
复方双花片,中成药
复方双花糖浆,中成药
复方咖磷颗粒,中成药
复方土槿皮酊,中成药
复方地龙胶囊,中成药
复方塞隆胶囊,中成药
复方夏天无片,中成药
复方夏枯草降压糖浆,中成药
复方大红袍止血胶囊,中成药
复方大青叶合剂,中成药
复方天仙胶囊,中成药
复方天麻片,中成药
复方天麻蜜环片,中成药
复方天麻蜜环糖肽片,中成药
复方天麻颗粒,中成药
复方小活络丸,中成药
复方岗松洗液,中成药
复方岩连片,中成药
复方川芎胶囊,中成药
复方川贝止咳糖浆,中成药
复方川贝精片,中成药
复方川贝精胶囊,中成药
复方平贝口服液,中成药
复方忍冬藤阿司匹林片,中成药
复方感冒灵片,中成药
复方感冒灵胶囊,中成药
复方感冒灵颗粒,中成药
复方感冒胶囊,中成药
复方抗结核片,中成药
复方斑蝥胶囊,中成药
复方斯亚旦生发酊,中成药
复方木尼孜其颗粒,中成药
复方木香小檗碱片,中成药
复方木鸡颗粒,中成药
复方杏香兔耳风胶囊,中成药
复方板蓝根冲剂,中成药
复方板蓝根口服液,中成药
复方枣仁胶囊,中成药
复方枳实片,中成药
复方桑菊感冒冲剂,中成药
复方桑菊感冒胶囊,中成药
复方桑菊感冒颗粒,中成药
复方桔梗远志麻黄碱片i,中成药
复方桔梗麻黄碱糖浆ii,中成药
复方毛冬青氯贝酸铝片,中成药
复方气管炎片,中成药
复方氨敏狗仔花片,中成药
复方氨茶碱暴马子胶囊,中成药
复方氨酚烷胶囊,中成药
复方水杨酸苯甲酸搽剂,中成药
复方沙棘籽油栓,中成药
复方活脑舒胶囊,中成药
复方海蛇胶囊,中成药
复方消痔栓,中成药
复方清带灌注液,中成药
复方满山红糖浆,中成药
复方满山红胶囊,中成药
复方熊胆清肝颗粒,中成药
复方熊胆滴眼液,中成药
复方片仔癀软膏,中成药
复方牛黄消炎灵胶囊,中成药
复方牛黄消炎胶囊,中成药
复方猴头胶囊,中成药
复方猴头颗粒,中成药
复方玄驹口服液,中成药
复方王不留行片,中成药
复方珍珠口疮颗粒,中成药
复方珍珠暗疮片,中成药
复方甘氨酸茶碱钠胶囊,中成药
复方甘草浙贝氯化铵片,中成药
复方田七胃痛胶囊,中成药
复方甲亢宁片,中成药
复方甲亢膏,中成药
复方甲硝唑栓,中成药
复方甲硝唑泡腾片,中成药
复方甲硝唑阴道栓,中成药
复方白头翁片,中成药
复方百部止咳糖浆,中成药
复方百部止咳颗粒,中成药
复方皂矾丸,中成药
复方益母胶囊,中成药
复方益母草流浸膏,中成药
复方益肝丸,中成药
复方益肝灵片,中成药
复方石斛片,中成药
复方石淋通片,中成药
复方石淋通胶囊,中成药
复方石韦片,中成药
复方红豆杉胶囊,中成药
复方罗布麻颗粒,中成药
复方罗汉果止咳颗粒,中成药
复方羊角胶囊,中成药
复方肾炎片,中成药
复方胃宁片,中成药
复方胆通胶囊,中成药
复方芦荟胶囊,中成药
复方芩兰口服液,中成药
复方苁蓉益智胶囊,中成药
复方苦参注射液,中成药
复方苦参肠炎康片,中成药
复方苦木消炎胶囊,中成药
复方荆芥熏洗剂,中成药
复方荜茇止痛胶囊,中成药
复方莪术油,中成药
复方莪术油软胶囊,中成药
复方蒲芩片,中成药
复方蒲芩胶囊,中成药
复方蛇片,中成药
复方蛇胆川贝散,中成药
复方蛇脂软膏,中成药
复方蛤青胶囊,中成药
复方血栓通胶囊,中成药
复方补骨脂颗粒,中成药
复方贝母片,中成药
复方追风膏,中成药
复方重楼酊,中成药
复方野菊感冒颗粒,中成药
复方野马追糖浆,中成药
复方金钱草颗粒,中成药
复方金黄连颗粒,中成药
复方阿胶浆,中成药
复方陈香胃片,中成药
复方降脂片,中成药
复方雪参胶囊,中成药
复方雪莲胶囊,中成药
复方青果颗粒,中成药
复方青黛丸,中成药
复方青黛片,中成药
复方青黛胶囊,中成药
复方风湿宁注射液,中成药
复方风湿宁片,中成药
复方风湿宁胶囊,中成药
复方马其通胶囊,中成药
复方驱虫斑鸠菊搽剂,中成药
复方骆驼蓬子软膏,中成药
复方鱼腥草合剂,中成药
复方鱼腥草糖浆,中成药
复方鱼腥草软胶囊,中成药
复方鱼腥草颗粒,中成药
复方鲜石斛颗粒,中成药
复方鳖甲软肝片,中成药
复方麝香注射液,中成药
复方黄松洗液,中成药
复方黄柏液,中成药
复方黄连素片,中成药
复方龙胆碳酸氢钠片,中成药
复明片,中成药
复明胶囊,中成药
复春片,中成药
复生康胶囊,中成药
复肝宁片,中成药
复肝宁胶囊,中成药
复肝康胶囊,中成药
复肝能胶囊,中成药
复肾宁片,中成药
复胃散片,中成药
复胃散胶囊,中成药
复脉定颗粒,中成药
夏天无片,中成药
夏天无胶囊,中成药
夏枯草膏,中成药
夏枯草颗粒,中成药
夏桑菊颗粒,中成药
外伤如意膏,中成药
外感平安颗粒,中成药
外感风寒颗粒,中成药
外搽白灵酊,中成药
外用万应膏,中成药
外用应急软膏,中成药
外用无敌膏,中成药
外用止咳散,中成药
外用溃疡散,中成药
外用溃疡散哈它各其7,中成药
外用紫金锭,中成药
外用舒筋酊,中成药
多巴丝肼片,中成药
多巴丝肼胶囊,中成药
多糖蛋白片,中成药
多糖铁复合物胶囊,中成药
夜宁合剂,中成药
夜宁糖浆,中成药
夜宁颗粒,中成药
大七厘胶囊,中成药
大卫颗粒,中成药
大山楂咀嚼片,中成药
大山楂颗粒,中成药
大川芎片,中成药
大川芎颗粒,中成药
大建中汤,中成药
大承气汤,中成药
